ANNUAL SUMMARY STATS
Metric,Value
Annual_GHI_Total_kWh_m2,2317.100163914222
Annual_DNI_Total_kWh_m2,3270.028613291957
Annual_I_Horizontal_kWh_m2,2317.100163914222
Annual_I_1Axis_Azimuth_kWh_m2,3262.147218377725
Annual_I_1Axis_Elevation_kWh_m2,2479.3311515752875
Annual_I_2Axis_kWh_m2,3568.9519303635348
Annual_Yield_Horizontal_kWh_m2,280.507155408303
Annual_Yield_1Axis_Azimuth_kWh_m2,398.81473718453293
Annual_Yield_1Axis_Elevation_kWh_m2,298.2838427976859
Annual_Yield_2Axis_kWh_m2,434.3923927131711
Annual_Loss_Ang_Horiz_kWh_m2,83.83431963437027
Annual_Loss_Ang_1Axis_Az_kWh_m2,8.878938755922281
Annual_Loss_Ang_1Axis_El_kWh_m2,72.17878429959755
Annual_Loss_Ang_2Axis_kWh_m2,0.0
Annual_Loss_Therm_Horiz_kWh_m2,32.150062790876206
Annual_Loss_Therm_1Axis_Az_kWh_m2,56.64282196251959
Annual_Loss_Therm_1Axis_El_kWh_m2,38.717488620910764
Annual_Loss_Therm_2Axis_kWh_m2,65.26087753772387
Ratio_Yield_Horizontal_vs_2Axis_Percent,64.57460123928128
Ratio_Yield_1Axis_Azimuth_vs_2Axis_Percent,91.80978854016672
Ratio_Yield_1Axis_Elevation_vs_2Axis_Percent,68.66691217464354

HOURLY DATA
Day,Hour,Declination_deg,HourAngle_deg,Elevation_deg,Azimuth_deg,DNI_W_m2,GHI_W_m2,I_Horizontal_W_m2,I_1Axis_Azimuth_W_m2,I_1Axis_Elevation_W_m2,I_2Axis_W_m2,P_Horizontal_W_m2,P_1Axis_Azimuth_W_m2,P_1Axis_Elevation_W_m2,P_2Axis_W_m2,Loss_Ang_Horiz_W_m2,Loss_Ang_1Axis_Az_W_m2,Loss_Ang_1Axis_El_W_m2,Loss_Ang_2Axis_W_m2,Loss_Therm_Horiz_W_m2,Loss_Therm_1Axis_Az_W_m2,Loss_Therm_1Axis_El_W_m2,Loss_Therm_2Axis_W_m2
163,16,23.15334442413898,-55.98263147439422,13.140098320392207,-51.49908456752536,442.3852240474935,158.23924245288737,158.23924245288737,369.53714717710255,331.64390654869436,490.0023204336408,16.1128326853676,48.45988227326293,43.414879137382805,63.87331134073715,41.22199727354324,4.674458531872176,6.6881557490912655,0,0.26958163974057925,2.620894137069328,2.078925974561635,4.727013519972566
163,17,23.15334442413898,-70.98263147439422,2.5959636081673882,-60.477792296895224,11.808704235410707,2.074261633975169,2.074261633975169,8.167009042103198,6.833755688275493,12.811304865818366,0.06810558314898861,1.1048858687859406,0.9060337051174848,1.7903513810461367,1.5877598992321966,0.2661888935915586,0.35618589422757463,0,4.6597150275551336e-06,0.0012289520056889547,0.0008260660492237504,0.0032313001684347586
164,8,23.21391700979843,64.06770963890784,7.555159396818558,56.48494749880038,228.70900975721628,59.95832252486147,59.95832252486147,174.32420463398526,150.1697869735577,250.8250825484136,4.512804783979758,23.324373543035477,19.885978733368773,33.87690749795561,27.576546155423614,3.6239227816295454,5.170468920805121,0,0.02064390774154301,0.5736659162943241,0.4139257940165919,1.238604058822304
164,9,23.21391700979843,49.06770963890785,17.52874639954063,46.729860146285134,551.0961643944448,237.9983259505104,237.9983259505104,489.7043866489938,456.9532983565133,614.5814484670649,26.958665102187165,63.329232663429146,59.17935592285176,78.60523013589155,39.91894865422887,4.206221388592269,5.594864393507862,0,0.7724477192922521,4.640510473027071,4.010824831969003,7.43617264949755
164,10,23.21391700979843,34.06770963890785,25.855837294134155,34.89609759376445,680.4227975065035,385.6551684824756,385.6551684824756,664.4568573964974,666.9397339240246,766.0168962109597,47.47039975341226,84.02357437332341,84.32687728496671,95.69009710307112,28.658726110877865,2.706964543439426,2.526746854211069,0,2.5091021786114283,8.62141062610472,8.690940904807192,11.552268366463238
164,11,23.21391700979843,19.06770963890785,31.806880911110706,20.688715183950077,737.9796759954994,485.3966215707504,485.3966215707504,758.9690364734934,800.2001077758762,834.569814278371,60.82279468809003,94.72206535107931,99.34520052887116,103.12729686803698,20.56323323780242,1.751523175499642,0.7051257479203059,0,4.2538796785226936,11.288386510639825,12.584096955042668,13.712477130934985
164,12,23.21391700979843,4.067709638907848,34.59938395567981,4.542546165114743,758.905559097483,530.1062704162827,530.1062704162827,796.4436903247068,857.9432861869216,859.5585136776991,66.60944125956375,98.86411063162356,105.61753715636797,105.79226290817277,17.35182728058078,1.3783443504911475,0.03022151780362492,0,5.176180779434517,12.445037804766642,14.490291897308552,14.545929006705109
164,13,23.21391700979843,-10.932290361092152,33.7562212798431,-12.101124856012566,752.9200229975103,516.7589524640409,516.7589524640409,785.5560808037364,840.8483364612846,852.4131814124556,64.89532206573529,97.66663264358449,103.77542975383463,105.03274583328151,18.277975896298813,1.485772539237587,0.22231383373150493,0,4.8920146537486175,12.103210513445362,13.912213414022816,14.305099564462296
164,14,23.21391700979843,-25.93229036109215,29.430297554923417,-27.480879041468075,717.3988739466164,446.2533995566095,446.2533995566095,723.7509908471222,748.6001435890853,810.0039825526749,55.65294458725854,90.77737586255957,93.61966082642844,100.48346178852287,23.613271464484114,2.1080978687218703,1.3698806597847124,0,3.5166733456390205,10.252629154416496,10.992575983673646,12.917095768851624
164,15,23.21391700979843,-40.93229036109215,22.292073628865094,-40.59896919337893,634.144374992258,323.418333468145,323.418333468145,596.7334164669147,580.6855339675519,711.3701671846221,38.879405373006385,76.14066345861676,74.20812744167776,89.62901295900416,33.92284610801369,3.3583141802191676,3.833320022009957,0,1.6499628574120067,6.93185086152063,6.551182510698126,9.962810446842951
164,16,23.21391700979843,-55.93229036109215,13.131512150861665,-51.421307940595085,441.4117056338817,157.96633184819254,157.96633184819254,368.8075467467722,331.4371856680062,489.0136785272766,16.080670922090583,48.368924381784794,43.394688822774356,63.75395693114154,41.18662320352452,4.668769728469499,6.640153784381425,0,0.268488288162942,2.610504400777586,2.0768956409331167,4.7079580626772
164,17,23.21391700979843,-70.93229036109213,2.5968987741354974,-60.401493053400706,11.751104501441283,2.0680553888919726,2.0680553888919726,8.13082631034995,6.816341789547669,12.751141455272707,0.06792315312119557,1.09999942978547,0.9040817643727546,1.7819587814475606,1.5828569038590974,0.26498685627966445,0.3527398488203266,0,4.634783406981535e-06,0.001218093784369989,0.0008225073290734075,0.0032010222906184715
165,8,23.26761081085051,64.11866472673786,7.4848312628663685,56.47348578772527,224.84886675164574,58.74152876320224,58.74152876320224,171.22965333840108,147.65037723653427,246.6020271484286,4.394538165753657,22.9173222927721,19.559270676415807,33.32703652984125,27.212175103897255,3.5821312125253826,5.0830349811091935,0,0.019571346549041024,0.5533308048504999,0.40015723934370584,1.1972472709387532
165,9,23.26761081085051,49.118664726737876,17.457519469180205,46.72841811554598,548.9120738294127,236.57223449343496,236.57223449343496,487.46862237819994,455.0893441581424,612.2067080869025,26.764388622247324,63.05799701567433,58.95322915552964,78.33012214283013,39.96209368608345,4.213414848653997,5.580403474606214,0,0.7610310907818914,4.597732038462112,3.9780225401654334,7.378816989336229
165,10,23.26761081085051,34.118664726737876,25.785519684428262,34.908793178059106,678.930079921697,384.266809971185,384.266809971185,662.7396688559661,665.4012417085734,764.448319036557,47.28416668354414,83.82665441774977,84.15154418636398,95.51775915071094,28.74873201636177,2.7174833285905606,2.5280329538775277,0,2.4883642301311184,8.576451556082816,8.650705039293442,11.505005514407046
165,11,23.26761081085051,19.11866472673788,31.740853445120432,20.72018037962272,736.7853379668375,484.11468191063136,484.11468191063136,757.5668743406492,798.9014001993795,833.3679659469614,60.65798221964515,94.5666102409891,99.20396744954553,102.9985038263264,20.635280321830976,1.759866658972669,0.707559882697069,0,4.229134002786907,11.246370834445614,12.543170194790022,13.673011406248207
165,12,23.26761081085051,4.1186647267378795,34.542395244079565,4.5944619398937725,757.8590826781127,528.9864867887477,528.9864867887477,795.2546274143599,856.8885740658352,858.5408978371036,66.46876957383135,98.7341523235362,105.50540933000352,105.68421762990913,17.405937409350884,1.3846539106702949,0.03092496305464465,0,5.152507339284213,12.407643966980359,14.454661544385772,14.511508067285376
165,13,23.26761081085051,-10.88133527326212,33.712564394500276,-12.033430504111418,751.9496057697231,515.8465192414716,515.8465192414716,784.5173838225596,840.050846135991,851.4840279810238,64.78050722464606,97.55273703267522,103.69043876457219,104.93383324730344,18.319224908779745,1.4905747075932823,0.2197558739719625,0,4.8733139819308064,12.071016243420075,13.885913872110493,14.273930670039903
165,14,23.26761081085051,-25.88133527326212,29.401601998001418,-27.40602308579184,716.465296816953,445.57933108897294,445.57933108897294,722.8388373454725,748.0764394457378,809.1075873892877,55.566314289533395,90.67522445372957,93.56277027560913,100.3865401900729,23.64138856937427,2.111252250087773,1.3606137388105708,0,3.5049976632104247,10.2266374596243,10.977445323360698,12.888522044427376
165,15,23.26761081085051,-40.881335273262124,22.277195543908878,-40.523676393564834,633.2351325850501,322.9962190866687,322.9962190866687,595.9615677080819,580.4225167533407,710.4842039268055,38.82448467696686,76.05061141487631,74.1800648369327,89.52977865792187,33.92776617160496,3.3584433925412895,3.8095587421623804,0,1.6450987311420704,6.913825989299383,6.545749284632265,9.938009891830916
165,16,23.26761081085051,-55.881335273262124,13.12803763374434,-51.348242437978925,440.61817629526206,157.7911539197255,157.7911539197255,368.2519087518358,331.3436570662164,488.224935692774,16.061179223715282,48.299799862370996,43.388306960912935,63.65870786154167,41.155396762838905,4.663167094802077,6.596792278598571,0,0.2678267782488426,2.602623969613731,2.076254109353563,4.692783135446703
165,17,23.26761081085051,-70.88133527326212,2.6023502727307433,-60.330388557993366,11.788760550528627,2.079410050131512,2.079410050131512,8.161208319927953,6.853316380667103,12.794392341478481,0.06842104169115759,1.1041237382246067,0.9093124510155011,1.7879921534477925,1.5906547310183248,0.26584408056077713,0.35228415139812785,0,4.7029846886176285e-06,0.0012272552867980124,0.0008320610821554997,0.0032227743591950464
166,8,23.31440991666317,64.17014501248775,7.418554894570371,56.46765052724862,221.19567046959364,57.59875294847106,57.59875294847106,168.30767268141224,145.25094217536113,242.60588481236846,4.284197906426486,22.532721251077398,19.247601698465793,32.806064571615245,26.864505807295053,3.5420153625604485,5.002012583984509,0,0.01859669333815539,0.534470773561857,0.3872484443269357,1.1587593021163443
166,9,23.31440991666317,49.17014501248776,17.391087192546475,46.732166008623885,546.848668093526,235.23947828466862,235.23947828466862,485.36661685338873,453.30118965950874,609.9656153735153,26.582979349534096,62.80284059120194,58.735919080500416,78.07029325476296,40.00068436140154,4.219907694672827,5.5685933187966725,0,0.7504517997232973,4.557698691018288,3.9466444071992797,7.324892897529196
166,10,23.31440991666317,34.17014501248776,25.72080571227969,34.92592664060063,677.5267159510965,382.9833687772813,382.9833687772813,661.1394066752273,663.9335870538099,762.9778303142263,47.112034476136685,83.64305948804345,83.98409680545527,95.35611009345631,28.831111977234286,2.7270912259901934,2.5301393332101725,0,2.4692814758699058,8.53466467484975,8.6123858754287,11.460786150535384
166,11,23.31440991666317,19.170145012487758,31.68117284728516,20.754737764072804,735.6681055106151,482.94595562438144,482.94595562438144,756.2734157330036,797.6770557228359,832.2494603757315,60.507767223437476,94.4231594628214,99.07072375381982,102.87859090553088,20.700101665350985,1.7673634983412967,0.7101904972118973,0,4.206652330826792,11.207687850031334,12.504637377767551,13.63633354707153
166,12,23.31440991666317,4.170145012487758,34.492210329979024,4.647468519691548,756.8861494404126,527.9846587583697,527.9846587583697,794.1716186950864,855.9116034733621,857.6021170371463,66.34301198829188,98.61576255089734,105.4014994511044,105.5845064970019,17.453163060090617,1.390158660572638,0.0316492438998921,0,5.131397409467212,12.3736418539346,14.421694141020325,14.479789888198596
166,13,23.31440991666317,-10.829854987512242,33.67570681668343,-11.966862263602158,751.0554373200551,515.0529281936542,515.0529281936542,783.5881576853894,839.3333734778798,850.6371153206928,64.68083929872238,97.45084561595264,103.61397710964332,104.84364595003765,18.35326075418095,1.4945338821522682,0.2172407686034603,0,4.857114142803894,12.042261716500562,13.862281469655386,14.245550194859348
166,14,23.31440991666317,-25.829854987512242,29.37928308751273,-27.33409231687768,715.6183921328177,445.02108139344057,445.02108139344057,722.0458796670029,747.634133761145,808.3062716910906,55.49495288961626,90.58645451235404,93.51483613301839,100.29987215616691,23.66144357447496,2.1134604796305894,1.351683134329278,0,3.4953964050389317,10.204084173878087,10.964706954735817,12.863005880585789
166,15,23.31440991666317,-40.82985498751224,22.26805767612285,-40.45246550748437,632.4380835013618,322.68309645009606,322.68309645009606,595.3265690666475,580.2452725040245,709.7231449352996,38.784552766706916,75.97661757187294,74.16189501290353,89.44450986132267,33.925098017102925,3.3576120793721884,3.787216387042349,0,1.6415670139121232,6.8990364063456155,6.542232843473968,9.916730429619278
166,16,23.31440991666317,-55.82985498751224,13.129635331563932,-51.27994808254508,440.00356204735294,157.71294217331683,157.71294217331683,367.869087309679,331.3628224578158,487.6349645290182,16.054250170454438,48.2523745561043,43.39567756446853,63.58744656726047,41.12835650541125,4.657661931002281,6.558018117601932,0,0.26759182305234575,2.597224996910448,2.0769950431614177,4.681448466802081
166,17,23.31440991666317,-70.82985498751225,2.6122679753006457,-60.264535328007895,11.920756028414692,2.108274343307672,2.108274343307672,8.257621627185133,6.944493833191943,12.940119402207435,0.06960107564328702,1.1171869088972204,0.9217086298073465,1.8083201095968433,1.6110890414513002,0.26874013431895083,0.35475416908374147,0,4.8666166050231885e-06,0.0012565001040452106,0.0008549231678017799,0.0032966067121977805
167,8,23.35430045965135,64.22206093410081,7.356397101721886,56.46740075755263,217.75417714503135,56.53029158850492,56.53029158850492,165.5612128167002,142.9755034336489,238.84192693917626,4.181688822202826,22.171003698143295,18.951541566789334,32.314787158349304,26.534559221217453,3.5037181201374494,4.927420334755027,0,0.017713709217420437,0.5170455593754895,0.37519006705580793,1.1230826131353737
167,9,23.35430045965135,49.22206093410081,17.329509887845862,46.74104935516888,544.9088525001896,234.0011341304737,234.0011341304737,483.40095278929556,451.591835088318,607.8615295453441,26.4145732424526,62.56410831659982,58.527807498052574,77.8261687415432,40.034890121098954,4.225711595483688,5.559441187596747,0,0.740700918859865,4.520425450533843,3.9167276480484077,7.274445394804985
167,10,23.35430045965135,34.22206093410081,25.661745050103768,34.94742998042413,676.2142718415843,381.80577988961016,381.80577988961016,659.6577872125215,662.5387581015107,761.6073116243758,46.954148271189545,83.47300893504031,83.82477432367948,95.20537396536837,28.905794020228598,2.7357790548162484,2.5330628986334887,0,2.451849750523877,8.496072207038438,8.57602300472334,11.419649662044264
167,11,23.35430045965135,19.222060934100806,31.627873947389258,20.79230995200002,734.6289833310767,481.8911375629792,481.8911375629792,755.0898902292533,796.528468987658,831.2155372714296,60.37226207495293,94.29186653596678,98.94563208148546,102.76770210165947,20.75761385505922,1.774004497203805,0.7130144448685769,0,4.186431244155884,11.172357466520168,12.468531554505077,13.60247311634069
167,12,23.35430045965135,4.222060934100806,34.44884679484765,4.701486992137905,755.9874679623659,527.1011926174953,527.1011926174953,793.1955310697059,855.0132999692499,856.7430605708938,66.23223960794006,98.50905007411619,105.3059149861778,105.49323275314637,17.493446646808707,1.3948523371760757,0.03239369265531877,0,5.112844827956067,12.343044948437992,14.391411892545463,14.450795726778779
167,13,23.35430045965135,-10.777939065899194,33.64564906546906,-11.90149483894701,750.2380220498386,514.3782703128095,514.3782703128095,782.7689225766296,838.6964144318972,849.8730837204915,64.59634458093139,97.36102763871504,103.54610429354999,104.76226038297746,18.380058467583922,1.4976476689857918,0.21477139923297273,0,4.843405077400206,12.016950848355108,13.84132573102302,14.219971337891366
167,14,23.35430045965135,-25.777939065899194,29.36332570196077,-27.26515615854842,714.8584525215188,444.57842067911776,444.57842067911776,721.3722533064029,747.2733331036557,807.6004164137577,55.43883813065625,90.5110921283477,93.47587360599857,100.22350790627749,23.673455576617755,2.114725483957045,1.3430954628297513,0,3.487856983693753,10.184961766794729,10.95435966371707,12.840550391648591
167,15,23.35430045965135,-40.77793906589919,22.264630921165438,-40.385400907333924,631.753136483459,322.478431773931,322.478431773931,594.8280579866836,580.153567418487,709.0869246459864,38.75953589217102,75.91864875687386,74.15359178134327,89.37321044970503,33.91491441055109,3.3558303690410867,3.766295563181302,0,1.6393565387021667,6.887463109596098,6.540626278399543,9.898959000733086
167,16,23.35430045965135,-55.77793906589919,13.136263977488339,-51.21648438706245,439.566544636541,157.73090984486674,157.73090984486674,367.6577741421433,331.4939550263783,487.2423644197733,16.0597783295905,48.226490835102716,43.41671409774305,63.54001768558752,41.10549843956932,4.6522611326035985,6.523778957555805,0,0.2677792671511412,2.594280986232846,2.079110551892093,4.673913333180742
167,17,23.35430045965135,-70.77793906589919,2.6266002250156975,-60.20398868481365,12.147407750143941,2.1548515748752672,2.1548515748752672,8.42041681291302,7.090362928731193,13.188725095884442,0.07147843973086895,1.1392367437312376,0.9413410562189106,1.8429970210524929,1.6442546288462894,0.27367831095369866,0.3601284836223986,0,5.132713187971927e-06,0.0013066465430675578,0.0008917660963206897,0.0034244923713291353
168,8,23.387270619386246,64.27432225921027,7.298423505265764,56.47269417476075,214.52889648674787,55.536418661224445,55.536418661224445,162.99306455420094,140.82782715879895,235.31515392514555,4.086918346438771,21.83257999259311,18.67162465555235,31.853961247954963,26.223311567033498,3.467377031868949,4.859282652637518,0,0.016916646747962005,0.501016260533369,0.36397157531025215,1.0901603015654189
168,9,23.387270619386246,49.27432225921027,17.272846282185427,46.75501299259213,543.0954194630405,232.85824934124074,232.85824934124074,481.57411852055014,449.96415395302967,605.897680754409,26.25930211701475,62.34213231698321,58.32926066002983,77.5981578146032,40.06487491377575,4.230837971635367,5.552955643628536,0,0.7317703028303484,4.4859269598648694,3.88830710328633,7.227517491014069
168,10,23.387270619386246,34.27432225921027,25.60838555392636,34.973235176615695,674.9942304991129,380.73493977782084,380.73493977782084,658.2964386443794,661.2186490194854,760.3385456113684,46.810646448017096,83.3167107022523,83.67380504253087,95.06576315172536,28.97271081752882,2.743538252460894,2.5368005377549707,0,2.4360656064237887,8.460695352616298,8.5416537449114,11.381633233866225
168,11,23.387270619386246,19.274322259210273,31.580989734649126,20.832819914592495,733.6689040264976,480.9508780382992,480.9508780382992,754.0174371229172,795.4569502860464,830.2673483759753,60.251571223419425,94.17287371177183,98.82884550020671,102.6659713363571,20.80774090954037,1.7797813232313047,0.7160284871307567,0,4.16846797460682,11.1403981001842,12.43488355164149,13.571457436279445
168,12,23.387270619386246,4.2743222592102725,34.412320436324215,4.756438547849969,755.1636765282361,526.3364470087113,526.3364470087113,792.3271366602879,854.1945048302789,855.9645308487748,66.13651505504747,98.4141120032898,105.21875384836079,105.41048978180245,17.526738783855933,1.3987296330174104,0.03315759109511873,0,5.096844096432292,12.315864980528076,14.363834765124949,14.424544537026023
168,13,23.387270619386246,-10.725677740789727,33.62238983235581,-11.837403377726606,749.4977879039508,513.8225888368504,513.8225888368504,782.0600997550297,838.1403765650167,849.1924792486268,64.52704073377701,97.28334005242769,103.48686966445968,104.68974221693806,18.399601465690637,1.4999146422757121,0.21235052437930335,0,4.832177498185359,11.995085863357872,13.823053981229577,14.197204877869709
168,14,23.387270619386246,-25.725677740789727,29.35371277687627,-27.19928458530922,714.1856765346159,444.25107433037095,444.25107433037095,720.8179889803172,746.9940440945267,806.9902888597117,55.39793954525635,90.44914990204468,93.44588611332405,100.15748432855511,23.677450571623524,2.1150510161205602,1.3348569658445513,0,3.4823677809682962,10.16926141294286,10.946400084691447,12.821156111804527
168,15,23.387270619386246,-40.72567774078973,22.266884216458614,-40.322547078871466,631.180063965844,322.3816528517674,322.3816528517674,594.4655512297745,580.1470335387761,708.5753184256648,38.749354094110124,75.87665544462581,74.155112450706,89.31586462379057,33.897285425760856,3.3531084017156445,3.7467982471555388,0,1.6384573455307958,6.879086551302436,6.540920490120882,9.884679955802511
168,16,23.387270619386246,-55.72567774078973,13.147880507968575,-51.15791031584946,439.3055695928035,157.84425042096453,157.84425042096453,367.6165036713761,331.7361029300109,487.045470106329,16.077660202053824,48.22196830643406,43.45129991908329,63.51622916897387,41.08677715519009,4.646967301907864,6.494023497457192,0,0.2683860551545969,2.5937667852915,2.08259120147423,4.670136645912187
168,17,23.387270619386246,-70.72567774078973,2.645293883526612,-60.14880271825152,12.47019944613798,2.2195899908930423,2.2195899908930423,8.650784474630932,7.29205453977077,13.541881646662635,0.07408146105035185,1.1704347664924797,0.9683642145603123,1.892253086411666,1.6903973163640407,0.2806841548187684,0.3684262044124029,0,5.513383708383168e-06,0.0013792782812231952,0.0009437523898591094,0.0036103441211030596
169,8,23.41331062609798,64.32683820112189,7.2446985029452176,56.483487162518315,211.5240942290898,54.617392511249,54.617392511249,160.60586632430622,138.8114237732718,232.03029834597496,3.9997978278592274,21.517838312719082,18.408349596124317,31.424304974973094,25.93169201534545,3.433123747812658,4.797629992515084,0,0.016200241567269735,0.4863456479900172,0.3535815331816252,1.0599367934634039
169,9,23.41331062609798,49.32683820112189,17.22115348983988,46.77400110198765,541.4110401151996,231.8118417301947,231.8118417301947,479.888502886886,448.4208857400829,604.0771606817445,26.11729383723426,62.137231144530325,58.14062825623558,77.38665230431579,40.090795450969495,4.235297829206218,5.549146454866047,0,0.7236526418572673,4.4542175635448515,3.861415243694786,7.184150191128452
169,10,23.41331062609798,34.32683820112189,25.560773254388064,35.00327421636695,673.8679873980518,379.7717062089124,379.7717062089124,657.056898007474,659.9750561516988,759.1732111790028,46.68166058354156,83.17436088666564,83.53140586814445,94.93747776255233,29.031799406625282,2.75036085409522,2.5413490822854783,0,2.4219263687786423,8.4285543148074,8.509313121573427,11.346771802508073
169,11,23.41331062609798,19.326838201121888,31.54055135720456,20.876190991488674,732.7887257871646,480.1257827633352,480.1257827633352,753.0571036225195,794.4637231586054,829.405954642646,60.14579113477178,94.06631170285092,98.7205071869895,102.57352209728583,20.85041430883075,1.784686510844267,0.719229282312881,0,4.152760448858849,11.111826692783623,12.403721955691466,13.543311552684614
169,12,23.41331062609798,4.3268382011218876,34.38264527041392,4.812244483617021,754.4153417609382,525.6907330278874,525.6907330278874,791.5671118300565,853.4559734279006,855.2672416612656,66.05589244691001,98.3310336400445,105.14010418394291,105.3363608814807,17.55299832175939,1.401786197002707,0.033940168147069016,0,5.083390411947917,12.292111948583056,14.338980472422605,14.401052951096503
169,13,23.41331062609798,-10.673161798878112,33.6059259849975,-11.774663460627462,748.8350856992474,513.3858795200484,513.3858795200484,781.46201130712,837.6655779851749,848.5957528579808,64.47293681632394,97.2178274539762,103.43631227419839,104.62614622467294,18.41188150425336,1.5013343365699257,0.20998078349259686,0,4.823422905887384,11.97666732190082,13.807471334037146,14.177259175444377
169,14,23.41331062609798,-25.673161798878112,29.350425313797125,-27.13654809899294,713.6001688456774,444.03872333736103,444.03872333736103,720.3830131752417,746.7961728230878,806.4760428117261,55.37221853602944,90.40062699218937,93.42486521099532,100.10182496844058,23.67346131315321,2.11444163692272,1.3269735332581831,0,3.478918147359657,10.156973023175283,10.940822689580827,12.804821025201079
169,15,23.41331062609798,-40.67316179887811,22.27478455998579,-40.26396858758515,630.7185041847355,322.3921496195256,322.3921496195256,594.2384467163168,580.2251691643237,708.1879448265797,38.753921310960656,75.85057198915698,74.16639787452601,89.27243714839156,33.87227839440271,3.3494563120710836,3.728725875649161,0,1.6388606605565528,6.873886667437432,6.543104185888424,9.873875127329612
169,16,23.41331062609798,-55.67316179887811,13.164440094323854,-51.104284247163285,439.21885477991924,158.0521380162179,158.0521380162179,367.7436582809215,332.0880934698516,487.0423607998546,16.107794118735676,48.23860454831876,43.49928882349346,63.51585349433895,41.072107168370934,4.641778887583655,6.468701736932928,0,0.26941019996290194,2.595658566748547,2.0874260191151564,4.6700770176407005
169,17,23.41331062609798,-70.67316179887811,2.6682943764067817,-60.09903025226962,12.891713002986055,2.303173597304418,2.303173597304418,8.950710198348116,7.551306113949624,14.002457488925367,0.07745155383774568,1.2110501079856981,1.0030116679750425,1.9564839436398835,1.7499051665989709,0.2898038202017599,0.37970445020674504,0,6.0264610169252775e-06,0.0014767849547918654,0.001012564948960737,0.00386010480966803
170,8,23.43241276357058,64.37951753549946,7.195285234855758,56.49973482324354,208.74379678720067,53.7734630938854,53.7734630938854,158.40211259536514,136.9295494950506,228.9918304512957,3.920243826456973,21.22714560355733,18.162179172478037,31.026497738166903,25.6605807358624,3.4010835117649947,4.7424990968654015,0,0.015559703666247149,0.4729984681466952,0.3440078832678921,1.0323585250145015
170,9,23.43241276357058,49.37951753549946,17.174486990425127,46.79795724329598,539.8582561265525,230.86289960697582,230.86289960697582,478.34639023663834,446.96462894116684,602.4029133537492,25.988672502616105,61.94970902476312,57.962242442420695,77.19202536606355,40.1127994906405,4.239101595502461,5.548024493081414,0,0.7163415136708409,4.425311384995908,3.836082180311273,7.144382503461358
170,10,23.43241276357058,34.37951753549946,25.518952347413247,35.03747912229641,672.8368466708242,378.91689805286524,378.91689805286524,655.9406083552371,658.8096744172352,758.1128788930598,46.56731541058084,83.04614331717416,83.39778182617844,94.82070503251526,29.083000919815163,2.7562394727361834,2.5467052692658854,0,2.409430188046173,8.399668326375988,8.479033854537263,11.315098012513118
170,11,23.43241276357058,19.37951753549946,31.506588121032795,20.922346902410418,731.9892302649787,479.4164127793099,479.4164127793099,752.209843168582,793.5499222049579,828.6323236148418,60.055010237000694,93.9722994305322,98.62075013552045,102.49046710370976,20.885573020294203,1.788713463440672,0.7226133740888372,0,4.139307329261506,11.086658728187587,12.375073100801217,13.518058202368096
170,12,23.43241276357058,4.37951753549946,34.35983353299433,4.868826205128207,753.742957430708,525.1643143106548,525.1643143106548,790.9160363259697,852.7983738087747,854.6518166522853,65.99041737673313,98.25988833837191,105.07004418391516,105.27091906708739,17.572192374493568,1.4040186344864196,0.03474059772884175,0,5.072479694329445,12.271794138435766,14.316864465631284,14.38033526423257
170,13,23.43241276357058,-10.62048246450054,33.596252570085966,-11.713351092498648,748.2501886531076,513.0680908827592,513.0680908827592,780.9748800318929,837.2722464802883,848.083259728942,64.43403331354168,97.16452204579485,103.39446076582438,104.57151618322519,18.416898630225432,1.5019072385807704,0.20766470133605708,0,4.817133601813055,11.96169414526885,13.794580683228958,14.160140178826708
170,14,23.43241276357058,-25.62048246450054,29.353442388242883,-27.077017706420072,713.1019407044142,443.94100470005867,443.94100470005867,720.0671488502892,746.6795245420004,806.0577189632435,55.36162845489524,90.36550918865593,93.41279055374874,100.05654005581837,23.661527185508078,2.112902697262143,1.3194507268914322,0,3.4774983971418507,10.148085272767858,10.937619780366532,12.791540599035727
170,15,23.43241276357058,-40.62048246450054,22.288297028082887,-40.20973004548322,630.3679636650485,322.50927468089407,322.50927468089407,594.1460255694258,580.3873396914036,707.9242682647521,38.773145473162685,75.84031688811841,74.18737255640997,89.24287365560103,33.83995793236619,3.34488421870833,3.7120794335988876,0,1.640558871631221,6.871842900982045,6.547163879682699,9.866523901464262
170,16,23.43241276357058,-55.62048246450054,13.18589617333744,-51.05566393621113,439.304399390467,158.35372761475747,158.35372761475747,368.0374737191698,332.5485378840198,487.23086977822703,16.150080089572487,48.27617587498148,43.56050567998871,63.53862895980011,41.0613644693958,4.636690350466836,6.447765219500013,0,0.27085075077814835,2.5999337966369325,2.0936024930440666,4.673692809151689
170,17,23.43241276357058,-70.62048246450054,2.695545737446218,-60.054722811640815,13.415556109717844,2.4065131024746576,2.4065131024746576,9.32292763216905,7.870422375057678,14.57443977121175,0.08164329792027128,1.2614531217477938,1.045590845295408,2.0362396615438283,1.8232988567317476,0.3011022536376551,0.3940559545194722,0,6.696483736107206e-06,0.0016024312466016433,0.0011004535799410409,0.004181906425817061
